feature	importance
amy1a_amy1b_amy1c	0.0005780326987120967
oxt	0.000577795187008985
lamp2	0.0005771949654149775
fabp4	0.0005754675034614731
npl	0.0005750658374451958
ccl21	0.0005748019240233189
hbq1	0.0005734747717317432
havcr2	0.0005731771749682227
dtx3	0.0005729472563488158
actn2	0.0005729013823973408
akr7l	0.0005718133639532957
rbp2	0.0005717249235007493
flt3	0.0005710425642045946
gnly	0.0005696783070021034
cxcl13	0.0005690034658512401
csf2	0.0005685017163070511
eln	0.0005677509003838921
tmprss11d	0.000566408981481812
ptprk	0.0005663129811138199
lrrn1	0.000566120927991669
kirrel2	0.0005655539554473864
spink2	0.0005642865854373246
hyal1	0.0005634229426662665
tagln3	0.0005633081194120145
scn4b	0.0005632389530883212
rpgr	0.000562980066019972
f11	0.0005629566994321609
tie1	0.0005622619405797323
ntprobnp	0.0005622144945908623
fap	0.0005621238356751086
clec11a	0.0005619198709413785
acan	0.000561717137369503
atp6v1d	0.0005614753016665735
tnni3	0.0005613956775570743
prdx6	0.0005611771728482819
mylpf	0.0005608391671615414
idua	0.0005602887807753577
ces1	0.0005592164394677389
ido1	0.0005581999697332544
fcamr	0.0005572871988100296
cdcp1	0.0005572756135850039
stam	0.0005569293043836716
pla2g15	0.0005567894318189409
krt8	0.0005564062061155165
lilrb5	0.0005552874815051926
myom3	0.0005539663367142147
cpa1	0.0005533852629013649
lypd1	0.0005525575684130525
lypla2	0.0005524411959567043
pomc	0.0005521570207562526
il15	0.0005516448284077348
mybpc2	0.0005512904508193184
syt1	0.0005508136683496575
il12b	0.0005506762179406642
sod3	0.0005505179864637279
ceacam20	0.0005500394994434558
pten	0.0005498073601721233
spp1	0.000549238775501283
dand5	0.0005470025231184549
cdh22	0.0005470012418555137
tfrc	0.0005466525160988013
gad2	0.0005460706687511793
tpsg1	0.0005457264172604229
b3gat3	0.0005454288860382975
ngf	0.0005453907366152195
tgfbr2	0.0005452449076189099
septin3	0.0005448468361722834
pkd2	0.0005442867297690415
rab6a	0.0005441692403968192
cst5	0.0005437046468248795
vamp5	0.0005431821947928136
fcrl2	0.0005431306738240986
pltp	0.0005427693131470904
fcgr3b	0.0005426487491384771
abca2	0.0005425179986492896
mmp1	0.0005421316472916126
fgf23	0.0005410884818317203
ddx25	0.0005408535580246128
rrm2	0.000540504164314044
rgs8	0.0005404365201840506
ctrc	0.0005401866960707688
tnfrsf13c	0.0005399293515919095
bgn	0.0005396569430654881
itgb7	0.0005393418612365283
epgn	0.0005386387653118052
il16	0.0005383913246362897
ptn	0.0005376673623523444
spint2	0.0005373711705729002
gip	0.000537332893231783
twf2	0.0005372500291316813
omd	0.0005361324054601242
il6	0.000536104910917036
creb3	0.0005342485932063343
s100g	0.0005341863636335039
jchain	0.0005335660234513458
galnt3	0.0005331972895882581
megf9	0.0005324016494117072
cela2a	0.0005322508919288818
smpdl3a	0.0005321339933944625
clstn1	0.0005312740941330995
myo9b	0.0005306023638842786
creld1	0.0005302771154582612
pdrg1	0.0005299020805301357
psmg4	0.0005296478550760842
fgf6	0.0005296295409512551
angptl4	0.0005294190163428684
cracr2a	0.0005288853740004139
afp	0.0005284740207924954
fuca1	0.000528154682860716
chga	0.0005277820975062426
hsbp1	0.0005274624334056749
ncan	0.0005267892992848679
per3	0.0005259827535458058
casp10	0.0005258769075096809
il10ra	0.0005248126696654108
grk5	0.0005244832607959715
lta	0.0005241179061550599
cep152	0.0005240052646293823
gbp4	0.0005237358316447488
tdo2	0.0005225499480475403
pth1r	0.0005222388084888131
tafa5	0.0005216203040306826
edf1	0.0005213256101777941
adam12	0.0005211022294074123
baiap2	0.0005209826249107481
clspn	0.0005199920096493323
arg2	0.0005190385525003961
sftpa1	0.0005188619202227378
sema3g	0.000518456225356477
mcee	0.0005183456862873137
tbc1d5	0.0005176419653426484
serpina11	0.0005173015316585256
heg1	0.0005166270628414394
vgf	0.0005166058483219085
fen1	0.0005159208884025279
il1rl1	0.0005155165000478057
pyy	0.0005148477055000797
il1rap	0.0005146184466809436
umod	0.0005141266691772888
lag3	0.0005129841309094598
ctsz	0.0005129133040441816
cptp	0.0005124884570582299
prcp	0.0005116174691816424
ctla4	0.0005112257120429947
cyb5r2	0.0005104518368116877
tnfsf13	0.0005102827892111255
btn3a2	0.000510001277427776
prap1	0.0005097901233046547
ang	0.0005096942042787989
cd99	0.0005096603620737843
phldb2	0.000509564978075134
ctse	0.0005094171269746129
bglap	0.0005093828439698345
tnfsf12	0.000508570015007217
stau1	0.0005084155963983316
nadk	0.0005081305824385615
thrap3	0.0005075471258006821
adgrg1	0.0005069740393037544
cd164	0.0005060012328266574
il3ra	0.0005055085400828952
lilrb1	0.0005054094948466679
myl1	0.0005048883421566952
amigo2	0.000504738715271841
gpkow	0.000504561285577535
csf1r	0.0005041293603569795
aoc1	0.000503687616674433
pfkfb2	0.0005035426141462302
pqbp1	0.0005035128737345038
blmh	0.0005026113602626462
btc	0.0005022672804957746
ptprs	0.0005020586632693475
vps53	0.0005013825761094568
adgrb3	0.0005011639770599415
cxcl14	0.0005009092599602301
cpped1	0.0005002300237244685
havcr1	0.0004995283180788571
klk14	0.0004988889722265089
gpc5	0.0004984540880749026
rgs10	0.0004982151832016487
vsig2	0.0004969173422922925
cuzd1	0.0004968362887387257
aplp1	0.0004963889524474755
cpe	0.0004960071047381819
cdhr1	0.00049506114903264
lbp	0.0004947888219536251
samd9l	0.0004946592698607568
aifm1	0.0004941844255408039
rnf168	0.0004940097631015888
marco	0.0004939664728333304
proc	0.0004938033640274469
tnfrsf13b	0.0004934409083949952
lta4h	0.0004931648252177746
cxcl9	0.0004929973952599139
yod1	0.0004927580389077603
cr2	0.0004925868859773726
atp5po	0.000492306701926441
cxcl5	0.0004920995027897245
prc1	0.000490949788052945
arid3a	0.0004904513903103613
tgm2	0.000489565966620598
pfdn6	0.0004888298691120493
ctsc	0.00048772934872726674
ism1	0.00048743575594483807
ntrk3	0.00048723351040828107
kirrel1	0.00048659086196072574
prr4	0.0004858365556840567
tfpi2	0.0004856503165375149
clec10a	0.0004855223225367007
