feature,importance
gal,0.000574760668287688
pdcd6,0.0005744125729625513
spock1,0.0005729728625182308
csnk1d,0.0005726280406109945
icam2,0.000572615697844978
txk,0.000572591557161944
mdk,0.000572566174585094
sema7a,0.0005719974253379867
grap2,0.0005713577664223712
cela3a,0.0005709451043096989
cd99l2,0.0005695186630334833
nptn,0.0005694600194653262
ebag9,0.0005693000298243767
fgf23,0.0005678206248045193
l3hypdh,0.0005663354934574815
rbpms2,0.0005658340817270719
pla2g15,0.0005644292043497977
glrx,0.0005643184908868598
il18rap,0.0005642287388438815
trim58,0.0005628249349825272
ncs1,0.0005618587787680346
ctso,0.0005617230257878257
epo,0.0005604913496553555
hjv,0.0005604663497013139
tppp3,0.0005595342022432026
rab39b,0.0005591835214209092
rbks,0.0005578086311476342
mb,0.0005564984244843643
gopc,0.0005561009615751139
igfbp1,0.0005550263366959264
mprip,0.0005542531307904215
guca2a,0.0005538220539502231
spink5,0.0005531373178605481
dctn2,0.000552969792674423
galnt2,0.000552935042351502
serpina4,0.0005527411529972783
pcdh7,0.0005526380719977109
serpine1,0.0005526060543105736
ubqln3,0.0005516623517026771
xiap,0.0005506403798681104
lypd1,0.0005501093364451371
mag,0.0005497291233808542
hk2,0.000548568688093332
calcoco2,0.0005485551715387373
ccn2,0.0005482478229789941
cdc37,0.000548027681081127
megf11,0.0005476651925366511
ceacam5,0.0005476162939464672
artn,0.0005475373893669182
cntnap4,0.0005468714596249396
cntn4,0.0005467340955891274
washc3,0.0005456994812196203
grpel1,0.0005451790508733697
ccdc80,0.0005450894889450518
mmp12,0.0005447240932833823
fut8,0.0005444348815960427
fis1,0.0005439163601841841
src,0.0005436782823116679
ptk7,0.0005431130989363136
atp1b3,0.0005424654530084809
igf2r,0.0005419019239429414
fabp5,0.0005418573367659192
ak1,0.0005414607376831275
mindy1,0.0005410001586884393
acy3,0.0005400375891477289
nrxn3,0.0005388266563029894
vav3,0.0005387158808682958
pard3,0.0005376967185288312
amy2a,0.0005366867262510166
hpse,0.0005355628830129999
mmp8,0.0005346361740225534
nudt10,0.0005338554640305476
trpv3,0.0005337875817967309
itih3,0.0005331177065119702
serpinh1,0.0005322880520095929
nid1,0.0005312852971335036
guk1,0.0005307937230000993
clpp,0.0005304610560538276
pten,0.0005296042855677628
ndufa5,0.0005280620726625341
ddc,0.0005277873607429959
insl5,0.0005272860073715225
brk1,0.0005271838736332392
dner,0.000527006723376173
ptprs,0.0005269520395869115
pi3,0.0005267358997685112
adgrb3,0.0005267252368166231
dsg4,0.0005266924301188588
fgf2,0.0005264950490558653
mllt1,0.0005242310244193658
inhbc,0.0005237545468757434
traf3,0.0005222224033911687
ccl13,0.0005205640727169534
anxa10,0.0005205564858101654
eddm3b,0.0005202559990602129
lsp1,0.0005202158407429483
ssc4d,0.0005193779316472423
nrgn,0.0005191290218017604
trim21,0.00051912047541857
il6,0.000519027691913024
lair2,0.0005184802681574707
rasgrf1,0.0005183415819595812
fgf16,0.0005177812440880452
lilrb5,0.000517681869739803
tnfrsf17,0.0005176809896495548
rasa1,0.0005172367437687107
parp1,0.0005159365875381889
f9,0.0005155205500261155
copb2,0.0005147006559486458
sftpd,0.0005144572559353751
yars1,0.0005143394668624268
fgf21,0.0005142934698501264
kcnip4,0.0005135787635291436
